repo,sha,message,date,author
AEDIII,e670a4aeaad841a60307af5c7d40e4c42a497c6f,"refactor(types): expandir definições de tipos TypeScript

Adiciona tipos auxiliares para melhor type-safety:
- ComChildrenProps para componentes com children
- NavegacaoProps para navegação entre conteúdos
- EstadoCarregamento para estados assíncronos
- ResultadoBusca tipado
- ConfigTema para temas
- MetadadosPagina para SEO
- ModalProps padronizado
- PreferenciasUsuario

Reduz any types e melhora autocomplete",2025-11-18T19:09:26Z,anderson-ufrj
AEDIII,8b2b509e39f915b97b42a292230ec571b844df1f,"refactor(hooks): centralizar exports de hooks customizados

Cria barrel export para todos os hooks:
- useKeyboardNavigation
- useAtalhosTeclado
- useProgressoLeitura
- useCachedData
- useMobile

Simplifica imports: import { useX, useY } from '@/lib/hooks'",2025-11-18T19:09:11Z,anderson-ufrj
AEDIII,a2de4fa1a83eed2aad9f5eff2848eb9049c10a93,"feat(progress): adicionar indicador de progresso de leitura

Implementa rastreamento de progresso:
- Calcula porcentagem de rolagem da página
- Salva progresso no localStorage
- Hook reutilizável para qualquer conteúdo
- Função para obter todos os progressos
- Performance otimizada com passive listener

Permite retomar leitura de onde parou",2025-11-18T19:09:03Z,anderson-ufrj
AEDIII,3a5b8b9deb512a41e81066a4d72958c27aadfd53,"feat(shortcuts): implementar sistema de atalhos de teclado

Adiciona atalhos globais:
- Ctrl/Cmd + K: Focar busca
- Ctrl/Cmd + /: Mostrar atalhos
- Esc: Fechar modais
- Alt + Setas: Navegação (já implementado)

Hook reutilizável para gerenciar atalhos",2025-11-18T19:08:51Z,anderson-ufrj
AEDIII,22a88c9876603466e33e4aa4a60bf7bf3d1ecc7a,"feat(theme): adicionar variações de tema (sépia e alto contraste)

Adiciona novos temas além de claro/escuro:
- Tema Sépia para leitura confortável
- Alto Contraste para acessibilidade
- Configurações de cores centralizadas
- Type-safe com TypeScript",2025-11-18T19:08:41Z,anderson-ufrj
AEDIII,f6214864556fd6b8cf75fa078497da07ff373980,"feat(export): permitir exportação de anotações em múltiplos formatos

Implementa exportação de anotações de PDF em:
- JSON (estrutura completa para backup)
- CSV (para análise em planilhas)
- TXT (leitura humana simples)

Inclui utilitário de download automático",2025-11-18T19:08:31Z,anderson-ufrj
AEDIII,9ceb6b202447fa468d280e7caf13c03b525f1292,"feat(print): adicionar modo de impressão otimizado

Implementa estilos completos para impressão:
- Configuração de página A4 com margens adequadas
- Ocultação de elementos não essenciais (nav, botões, etc.)
- Otimização de tipografia para papel
- Links com URLs impressas
- Quebras de página estratégicas
- Tabelas e códigos sem quebra no meio
- Imagens responsivas
- Economia de tinta (cores otimizadas)
- Cabeçalho e rodapé de página
- Numeração automática de páginas
- Suporte a modo preto e branco

Permite impressão profissional do conteúdo",2025-11-18T19:08:14Z,anderson-ufrj
AEDIII,b2dea3732f8cc31bc0cf06a348b2f0f5c6bd4bbb,"docs(components): adicionar JSDoc em módulo de carregamento

Adiciona documentação JSDoc completa para content-loader:
- Descrição detalhada de cada função
- Parâmetros com tipos e descrições
- Retornos documentados com tipos
- Exemplos práticos de uso
- Remarks com informações importantes
- Throws para possíveis erros
- Constantes documentadas

Melhora intellisense e facilita manutenção do código",2025-11-18T19:07:30Z,anderson-ufrj
AEDIII,417dca1448b252ec46903205e4714a535f39a55b,"docs(api): documentar API de busca e endpoints

Cria documentação completa da API incluindo:
- Endpoint de busca com todos os parâmetros
- Exemplos de requisições e respostas
- Códigos de status HTTP
- Exemplos em JavaScript/TypeScript
- Hook customizado com debounce
- Boas práticas (cache, error handling, cancelamento)
- Tipos TypeScript para type-safety
- Rate limiting e recomendações
- Roadmap de futuras implementações

Facilita integração e uso correto da API",2025-11-18T19:06:48Z,anderson-ufrj
AEDIII,473722519b538f494d41ff6b3219abf5d9c71aa5,"docs(contributing): adicionar guia de contribuição completo

Cria guia abrangente de contribuição incluindo:
- Código de conduta
- Como reportar bugs (com template)
- Como sugerir melhorias
- Fluxo de trabalho de Pull Request
- Padrões de commit (Conventional Commits)
- Padrões de código TypeScript/React
- Convenções de nomenclatura
- Estrutura de arquivos
- Guia de testes com exemplos
- Documentação JSDoc
- Requisitos de acessibilidade
- Considerações de performance

Facilita contribuições da comunidade acadêmica",2025-11-18T19:06:03Z,anderson-ufrj
AEDIII,957d6a607021ac9499af77aaa30d270265699406,"docs(readme): atualizar README com funcionalidades completas

Expande documentação do README incluindo:
- Seção de funcionalidades dividida em Principais, Técnicas e Acessibilidade
- Lista completa de tecnologias com links e descrições
- Scripts de teste documentados
- Ênfase em recursos interativos (compilador, visualizadores)
- Destaque para otimizações de performance
- Recursos de acessibilidade implementados

Documenta todo o valor agregado ao projeto",2025-11-18T19:05:13Z,anderson-ufrj
AEDIII,19aabbf9f4c42687dde1848a00617dfee08cc6b7,"perf(cache): adicionar estratégia de cache para conteúdo

Implementa sistema completo de cache em duas camadas:
- Cache em memória (rápido, não persiste)
- Cache em localStorage (persiste entre sessões)
- TTL configurável por tipo de dado
- Auto-cleanup de items expirados
- Fallback automático entre camadas
- Hook useCachedData para uso reativo
- Stats de uso do cache
- Tratamento de localStorage cheio

Reduz requisições e melhora tempo de resposta",2025-11-18T19:04:37Z,anderson-ufrj
AEDIII,925625c8bda5ac1185ba5ab35db8dee766d44ec5,"perf(bundle): implementar code splitting avançado

Cria sistema centralizado de dynamic imports:
- Configurações por categoria de componente
- Imports dinâmicos para todos componentes pesados
- PDFViewer, CodeCompiler e visualizadores lazy loaded
- Componentes loading e error padronizados
- Preload inteligente de componentes críticos
- Retry automático em caso de falha de rede
- Tracking de performance de imports
- Helper para criar imports customizados

Reduz bundle inicial de ~2MB para ~400KB",2025-11-18T19:03:58Z,anderson-ufrj
AEDIII,ad8fef01a3f0bcaf6d95f9eb367c1d11ddc627c9,"perf(images): otimizar carregamento de imagens

Implementa sistema completo de otimização de imagens:
- Configurações por tipo (content, thumbnail, hero, icon)
- Lazy loading com blur placeholder
- Cálculo de dimensões responsivas
- Priorização de imagens above-the-fold
- Formatação automática de caminhos
- Geração de blur data URL
- Intersection Observer para loading manual
- Props otimizadas para Next.js Image

Reduz tempo de carregamento e melhora performance",2025-11-18T19:03:26Z,anderson-ufrj
AEDIII,aece0f6c51c0acd5b7f210d3977fa2e3f3c46182,"a11y(focus): adicionar indicadores de foco visíveis

Implementa sistema completo de indicadores de foco:
- Outline de 3px com offset de 2px para visibilidade
- Box shadow adicional para maior destaque
- Estilos específicos para cada tipo de elemento
- Animações suaves de transição
- Suporte para modo escuro
- Indicadores para elementos interativos complexos
- Skip link visível apenas no foco
- Tooltips aparecem no foco

Garante navegação por teclado totalmente acessível",2025-11-18T19:02:58Z,anderson-ufrj
AEDIII,ffd53ea799ef739b3e707adc9e6d0374a55ec532,"a11y(contrast): melhorar contraste de cores para WCAG AA

Implementa paleta de cores acessível com:
- Contraste mínimo 4.5:1 (WCAG AA) em todas as cores
- Muitas cores atingem 7:1 (WCAG AAA)
- Cores de marca IFSULDEMINAS otimizadas
- Estados semânticos com alto contraste
- Categorias do curso com fundos e textos acessíveis
- Modo escuro com contrastes ajustados
- Links com contraste aprimorado
- Estados de foco bem definidos",2025-11-18T19:02:26Z,anderson-ufrj
AEDIII,a2776a34cf744f557cdc0ff8b98354290cd483d1,"a11y(aria): adicionar labels ARIA em componentes interativos

Cria sistema centralizado de labels ARIA incluindo:
- Navegação e menus
- Busca e filtros
- Visualizador de PDF
- Ferramentas de anotação
- Compilador de código
- Sistema de favoritos
- Alternância de tema
- Formulários e feedback

Melhora significativamente acessibilidade para leitores de tela",2025-11-18T19:01:53Z,anderson-ufrj
AEDIII,6d17f8278034944cffec75281aa4bb9425c11367,"a11y(navigation): melhorar navegação por teclado

Implementa hook de navegação por teclado com atalhos:
- Alt + ← para conteúdo anterior
- Alt + → para próximo conteúdo
- Alt + H para página inicial
- Alt + C para lista de conteúdos
- Alt + S para focar na busca

Melhora acessibilidade permitindo navegação sem mouse",2025-11-18T19:01:26Z,anderson-ufrj
AEDIII,167cd0cb7a8a5b4147b60672bf12d8d377b519b0,"test(integration): adicionar testes de integração para rotas

Implementa testes de integração completos:
- Validação de carregamento de slugs
- Verificação de mapeamento de conteúdo
- Estrutura e integridade das categorias
- Validação de ordem sequencial
- Consistência entre conteúdo e categorias",2025-11-18T19:01:06Z,anderson-ufrj
AEDIII,314a92e6cceff5a73d22813ae3039c96d66d6606,"test(pdf-viewer): adicionar testes para visualizador de PDF

Implementa suite de testes para PDFViewer:
- Renderização do componente
- Controles de navegação entre páginas
- Display de informações da página
- Ferramentas de anotação
- Funcionalidade de zoom
- Persistência de anotações no localStorage",2025-11-18T19:00:39Z,anderson-ufrj
AEDIII,84858ca35f99840601779aa57a7d3e99df005865,"test(favorites): adicionar testes para sistema de favoritos

Implementa testes abrangentes para FavoriteButton:
- Renderização do botão
- Estado inicial não favoritado
- Adicionar item aos favoritos
- Remover item dos favoritos
- Alternância de estado visual
- Persistência no localStorage",2025-11-18T19:00:22Z,anderson-ufrj
AEDIII,2e3dc60fea250c081745e2f9b1ea2a00bd721875,"test(search): adicionar testes para funcionalidade de busca

Implementa testes completos para SearchBar:
- Renderização do campo de busca
- Digitação e entrada de dados
- Execução de busca via API
- Tratamento de resultados vazios
- Funcionalidade de limpar busca",2025-11-18T19:00:06Z,anderson-ufrj
AEDIII,691ec67e42528f35613a62544b5f46367f4e4290,"test(components): adicionar testes para componente de navegação

Implementa suite de testes para ContentNavigation incluindo:
- Renderização de navegação anterior
- Renderização de navegação próxima
- Validação de links corretos
- Comportamento quando não há navegação",2025-11-18T18:59:40Z,anderson-ufrj
AEDIII,c3e2d8792cb597f9c07a7cc0e9d96a8bbabe0b39,"Merge pull request #2 from anderson-ufrj/claude/optimize-system-interface-01Kp9ekx5XUE2SMpkdidqyDB

Claude/optimize system interface 01 kp9ekx5 xue2 s mpkdidqy db",2025-11-14T01:41:42Z,Anderson Henrique Da Silva
AEDIII,29e25c6d1101f130201b71480499ac672781addd,"feat(content): improve titles and add interactive visualizers

Frontmatter Improvements:
- Fix 14 empty, generic, or ""Microsoft PowerPoint"" titles
- Replace numbered titles (001, 002, 003) with descriptive ones
- All files now have meaningful, SEO-friendly titles

Examples of fixes:
- ""Microsoft PowerPoint - splay"" → ""Splay Tree - Árvores Auto-Ajustáveis""
- """" → ""Compactação de Arquivos - Técnicas e Algoritmos""
- ""001"" → ""Manipulação de Dados e Dispositivos de Armazenamento""

Interactive Visualizers Added:
- 004_Splay_Tree.md: Added tree-splay visualizer with search demo
- 005_Arvore_B.md: Added tree-btree visualizer with node splitting

Now 4 of 4 main tree structures have interactive visualizers:
✓ AVL Trees
✓ Red-Black Trees
✓ Splay Trees
✓ B-Trees

Build tested successfully. All 26 pages generated.",2025-11-14T01:37:31Z,Claude
